route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
51,000035,4458,Innsbruck Hbf,,,3788,,1
51,000000,4459,Scharnitz Bahnhof,,,3789,,1
51,000033,4460,Innsbruck Hbf,,,3790,,1
51,000004,4461,Innsbruck Hbf,,,3791,,1
51,000000,4462,Seefeld in Tirol Bahnhof,,,3792,,1
51,000000,4463,Innsbruck Hbf,,,3793,,1
51,000000,4464,Scharnitz Bahnhof,,,3794,,1
51,000000,4465,Innsbruck Hbf,,,3795,,1
51,000000,4466,Scharnitz Bahnhof,,,3796,,1
51,000033,4467,Scharnitz Bahnhof,,,3796,,1
51,000000,4468,Innsbruck Hbf,,,3797,,1
51,000000,4469,Scharnitz Bahnhof,,,3798,,1
51,000004,4470,Innsbruck Hbf,,,3799,,1
51,000033,4471,Innsbruck Hbf,,,3800,,1
51,000000,4472,Seefeld in Tirol Bahnhof,,,3801,,1
51,000000,4473,Innsbruck Hbf,,,3802,,1
51,000000,4474,Scharnitz Bahnhof,,,3803,,1
51,000000,4475,Innsbruck Hbf,,,3804,,1
51,000000,4476,Innsbruck Hbf,,,3805,,1
3,000000,4477,Flughafen Wien Bahnhof,RJ 547,,3806,,1
3,000044,4478,Wien Hbf,RJ 549,,3807,,1
3,000000,4479,Graz Hbf,RJ 551,,3808,,1
3,000000,4480,Graz Hbf,RJ 553,,3809,,1
3,000000,4481,Flughafen Wien Bahnhof,RJ 554,,3810,,1
7,000033,4482,Feldkirch Bahnhof,REX 5547,,3811,,1
7,000033,4483,Bludenz Bahnhof,REX 5549,,3812,,1
52,000000,4484,Lindau (Bodensee) Insel,,,3813,,1
50,000000,4485,Lindau (Bodensee) Insel,,,3813,,1
7,000000,4486,Schruns Bahnhof,REX 5551,,3814,,1
52,000000,4487,Schruns Bahnhof,,,3814,,1
52,000004,4488,Lindau (Bodensee) Insel,,,3815,,1
50,000004,4489,Lindau (Bodensee) Insel,,,3815,,1
7,000033,4490,Lindau (Bodensee) Insel,REX 5552,,3816,,1
7,000004,4491,Schruns Bahnhof,REX 5553,,3817,,1
52,000004,4492,Schruns Bahnhof,,,3817,,1
7,000033,4493,Bludenz Bahnhof,REX 5553,,3818,,1
7,000033,4494,Lochau-Hörbranz Bahnhof,REX 5554,,3819,,1
7,000033,4495,Feldkirch Bahnhof,REX 5555,,3820,,1
52,000004,4496,Lochau-Hörbranz Bahnhof,,,3821,,1
50,000004,4497,Lochau-Hörbranz Bahnhof,,,3821,,1
7,000033,4498,Lochau-Hörbranz Bahnhof,REX 5556,,3822,,1
7,000000,4499,Feldkirch Bahnhof,REX 5557,,3823,,1
52,000033,4500,Rankweil Bahnhof,,,3824,,1
50,000033,4501,Rankweil Bahnhof,,,3824,,1
7,000033,4502,Bludenz Bahnhof,REX 5559,,3825,,1
7,000004,4503,Schruns Bahnhof,REX 5559,,3826,,1
52,000004,4504,Schruns Bahnhof,,,3826,,1
52,000004,4505,Lindau (Bodensee) Insel,,,3827,,1
50,000004,4506,Lindau (Bodensee) Insel,,,3827,,1
7,000033,4507,Lindau (Bodensee) Insel,REX 5560,,3828,,1
7,000000,4508,Schruns Bahnhof,REX 5561,,3829,,1
52,000000,4509,Schruns Bahnhof,,,3829,,1
52,000004,4510,Lindau (Bodensee) Insel,,,3830,,1
50,000004,4511,Lindau (Bodensee) Insel,,,3830,,1
7,000033,4512,Lindau (Bodensee) Insel,REX 5562,,3831,,1
7,000000,4513,Feldkirch Bahnhof,REX 5563,,3832,,1
52,000004,4514,Lindau (Bodensee) Insel,,,3833,,1
50,000004,4515,Lindau (Bodensee) Insel,,,3833,,1
7,000033,4516,Lindau (Bodensee) Insel,REX 5564,,3834,,1
7,000000,4517,Schruns Bahnhof,REX 5565,,3835,,1
52,000000,4518,Schruns Bahnhof,,,3835,,1
7,000000,4519,Lindau (Bodensee) Insel,REX 5566,,3836,,1
7,000000,4520,Schruns Bahnhof,REX 5567,,3837,,1
52,000000,4521,Schruns Bahnhof,,,3837,,1
52,000000,4522,Lindau (Bodensee) Insel,,,3838,,1
50,000000,4523,Lindau (Bodensee) Insel,,,3838,,1
7,000000,4524,Feldkirch Bahnhof,REX 5569,,3839,,1
7,000000,4525,Lindau (Bodensee) Insel,REX 5570,,3840,,1
7,000000,4526,Schruns Bahnhof,REX 5571,,3841,,1
52,000000,4527,Schruns Bahnhof,,,3841,,1
52,000004,4528,Lindau (Bodensee) Insel,,,3842,,1
50,000004,4529,Lindau (Bodensee) Insel,,,3842,,1
7,000033,4530,Lindau (Bodensee) Insel,REX 5572,,3843,,1
7,000004,4531,Schruns Bahnhof,REX 5573,,3844,,1
52,000004,4532,Schruns Bahnhof,,,3844,,1
7,000033,4533,Bludenz Bahnhof,REX 5573,,3845,,1
52,000004,4534,Lindau (Bodensee) Insel,,,3846,,1
50,000004,4535,Lindau (Bodensee) Insel,,,3846,,1
7,000033,4536,Lindau (Bodensee) Insel,REX 5574,,3847,,1
7,000000,4537,Feldkirch Bahnhof,REX 5575,,3848,,1
7,000000,4538,Lindau (Bodensee) Insel,REX 5576,,3849,,1
7,000000,4539,Schruns Bahnhof,REX 5577,,3850,,1
52,000000,4540,Schruns Bahnhof,,,3850,,1
52,000004,4541,Lindau (Bodensee) Insel,,,3851,,1
50,000004,4542,Lindau (Bodensee) Insel,,,3851,,1
7,000033,4543,Lindau (Bodensee) Insel,REX 5578,,3852,,1
7,000000,4544,Schruns Bahnhof,REX 5579,,3853,,1
52,000000,4545,Schruns Bahnhof,,,3853,,1
3,000000,4546,Flughafen Wien Bahnhof,RJ 558,,3854,,1
52,000004,4547,Lindau (Bodensee) Insel,,,3855,,1
50,000004,4548,Lindau (Bodensee) Insel,,,3855,,1
7,000033,4549,Lindau (Bodensee) Insel,REX 5580,,3856,,1
7,000000,4550,Feldkirch Bahnhof,REX 5581,,3857,,1
7,000000,4551,Lindau (Bodensee) Insel,REX 5582,,3858,,1
7,000033,4552,Schruns Bahnhof,REX 5583,,3859,,1
52,000033,4553,Schruns Bahnhof,,,3859,,1
52,000004,4554,Lindau (Bodensee) Insel,,,3860,,1
50,000004,4555,Lindau (Bodensee) Insel,,,3860,,1
7,000033,4556,Lindau (Bodensee) Insel,REX 5584,,3861,,1
7,000000,4557,Schruns Bahnhof,REX 5585,,3862,,1
52,000000,4558,Schruns Bahnhof,,,3862,,1
7,000033,4559,Bregenz Bahnhof,REX 5586,,3863,,1
7,000033,4560,Bludenz Bahnhof,REX 5587,,3864,,1
7,000004,4561,Schruns Bahnhof,REX 5587,,3865,,1
52,000004,4562,Schruns Bahnhof,,,3865,,1
52,000000,4563,Lindau (Bodensee) Insel,,,3866,,1
50,000000,4564,Lindau (Bodensee) Insel,,,3866,,1
7,000000,4565,Feldkirch Bahnhof,REX 5589,,3867,,1
3,000000,4566,Graz Hbf,RJ 559,,3868,,1
7,000000,4567,Lindau (Bodensee) Insel,REX 5590,,3869,,1
7,000000,4568,Bludenz Bahnhof,REX 5591,,3870,,1
52,000004,4569,Lindau (Bodensee) Insel,,,3871,,1
50,000004,4570,Lindau (Bodensee) Insel,,,3871,,1
7,000033,4571,Lindau (Bodensee) Insel,REX 5592,,3872,,1
7,000000,4572,Bludenz Bahnhof,REX 5593,,3873,,1
7,000000,4573,Lindau (Bodensee) Insel,REX 5594,,3874,,1
7,000000,4574,Feldkirch Bahnhof,REX 5595,,3875,,1
7,000000,4575,Lindau (Bodensee) Insel,REX 5596,,3876,,1
7,000000,4576,Bludenz Bahnhof,REX 5597,,3877,,1
7,000000,4577,Lindau (Bodensee) Insel,REX 5598,,3878,,1
7,000000,4578,Schruns Bahnhof,REX 5599,,3879,,1
52,000000,4579,Schruns Bahnhof,,,3879,,1
4,000000,4580,Feldkirch Bahnhof,RJX 560,,3880,,1
4,000210,4581,Feldkirch Bahnhof,RJX 560,,3880,,1
4,000211,4582,Feldkirch Bahnhof,RJX 560,,3880,,1
30,000000,4583,Lindau (Bodensee) Insel,,,3881,,1
30,000000,4584,Bludenz Bahnhof,,,3882,,1
30,000033,4585,Lindau (Bodensee) Insel,,,3883,,1
30,000004,4586,Lindau (Bodensee) Insel,,,3884,,1
30,000000,4587,Bludenz Bahnhof,,,3885,,1
25,000033,4588,Lindau (Bodensee) Insel,R 5606,,3886,,1
30,000033,4589,Lindau (Bodensee) Insel,,,3886,,1
30,000000,4590,Bludenz Bahnhof,,,3887,,1
30,000000,4591,Lindau (Bodensee) Insel,,,3888,,1
30,000000,4592,Schruns Bahnhof,,,3889,,1
52,000000,4593,Schruns Bahnhof,,,3889,,1
30,000004,4594,Lindau (Bodensee) Insel,,,3890,,1
30,000000,4595,Bludenz Bahnhof,,,3891,,1
30,000000,4596,Lindau (Bodensee) Insel,,,3892,,1
30,000000,4597,Bludenz Bahnhof,,,3893,,1
52,000033,4598,Lindau (Bodensee) Insel,,,3894,,1
30,000033,4599,Lindau (Bodensee) Insel,,,3894,,1
30,000004,4600,Lindau (Bodensee) Insel,,,3895,,1
30,008029,4601,Bludenz Bahnhof,,,3896,,1
30,000213,4602,Schruns Bahnhof,,,3897,,1
52,000213,4603,Schruns Bahnhof,,,3897,,1
30,000000,4604,Bludenz Bahnhof,,,3898,,1
4,000000,4605,Feldkirch Bahnhof,RJX 562,,3899,,1
4,000214,4606,Feldkirch Bahnhof,RJX 562,,3899,,1
30,000000,4607,Lindau (Bodensee) Insel,,,3900,,1
30,000000,4608,Schruns Bahnhof,,,3901,,1
52,000000,4609,Schruns Bahnhof,,,3901,,1
30,000000,4610,Bregenz Hafen Bahnhof,,,3902,,1
30,000000,4611,Bludenz Bahnhof,,,3903,,1
30,000000,4612,Lindau (Bodensee) Insel,,,3904,,1
30,000000,4613,Bludenz Bahnhof,,,3905,,1
30,000000,4614,Lindau (Bodensee) Insel,,,3906,,1
30,000000,4615,Bludenz Bahnhof,,,3907,,1
30,000033,4616,Lindau (Bodensee) Insel,,,3908,,1
30,000004,4617,Lindau (Bodensee) Insel,,,3909,,1
4,000000,4618,Flughafen Wien Bahnhof,RJX 563,,3910,,1
52,000004,4619,Bregenz Hafen Bahnhof,,,3911,,1
30,000004,4620,Bregenz Hafen Bahnhof,,,3911,,1
30,000004,4621,Bregenz Hafen Bahnhof,,,3912,,1
52,000004,4622,Bregenz Hafen Bahnhof,,,3913,,1
30,000004,4623,Bregenz Hafen Bahnhof,,,3913,,1
4,000000,4624,Innsbruck Hbf,RJX 564,,3914,,1
52,000215,4625,Lochau-Hörbranz Bahnhof,,,3915,,1
30,000215,4626,Lochau-Hörbranz Bahnhof,,,3915,,1
30,000033,4627,Bregenz Hafen Bahnhof,,,3916,,1
30,000216,4628,Bludenz Bahnhof,,,3917,,1
30,000215,4629,Lochau-Hörbranz Bahnhof,,,3918,,1
30,000215,4630,Bludenz Bahnhof,,,3919,,1
30,000215,4631,Lochau-Hörbranz Bahnhof,,,3920,,1
30,000215,4632,Bludenz Bahnhof,,,3921,,1
30,000033,4633,Lochau-Hörbranz Bahnhof,,,3922,,1
30,000215,4634,Lochau-Hörbranz Bahnhof,,,3923,,1
30,000215,4635,Bludenz Bahnhof,,,3924,,1
52,000033,4636,Lochau-Hörbranz Bahnhof,,,3925,,1
30,000033,4637,Lochau-Hörbranz Bahnhof,,,3925,,1
30,000004,4638,Bregenz Hafen Bahnhof,,,3926,,1
30,000033,4639,Schruns Bahnhof,,,3927,,1
52,000033,4640,Schruns Bahnhof,,,3927,,1
4,000217,4641,Flughafen Wien Bahnhof,RJX 565,,3928,,1
4,000219,4642,Flughafen Wien Bahnhof,RJX 565,,3929,,1
30,000000,4643,Bregenz Hafen Bahnhof,,,3930,,1
30,000033,4644,Schruns Bahnhof,,,3931,,1
52,000033,4645,Schruns Bahnhof,,,3931,,1
30,000033,4646,Bregenz Hafen Bahnhof,,,3932,,1
30,000215,4647,Schruns Bahnhof,,,3933,,1
52,000215,4648,Schruns Bahnhof,,,3933,,1
30,000033,4649,Bludenz Bahnhof,,,3934,,1
52,000033,4650,Bregenz Hafen Bahnhof,,,3935,,1
35,000033,4651,Bregenz Hafen Bahnhof,,,3935,,1
30,000035,4652,Bludenz Bahnhof,,,3936,,1
30,000000,4653,Bregenz Hafen Bahnhof,,,3937,,1
30,000004,4654,Schruns Bahnhof,,,3938,,1
52,000004,4655,Schruns Bahnhof,,,3938,,1
30,000033,4656,Bludenz Bahnhof,,,3939,,1
30,000000,4657,Bregenz Hafen Bahnhof,,,3940,,1
30,000004,4658,Schruns Bahnhof,,,3941,,1
52,000004,4659,Schruns Bahnhof,,,3941,,1
30,000033,4660,Schruns Bahnhof,,,3942,,1
52,000033,4661,Schruns Bahnhof,,,3942,,1
4,000000,4662,Feldkirch Bahnhof,RJX 566,,3943,,1
4,000105,4663,Feldkirch Bahnhof,RJX 566,,3943,,1
52,000000,4664,Bregenz Hafen Bahnhof,,,3944,,1
30,000000,4665,Bregenz Hafen Bahnhof,,,3944,,1
30,000033,4666,Bludenz Bahnhof,,,3945,,1
30,000004,4667,Bludenz Bahnhof,,,3946,,1
30,000000,4668,Bregenz Hafen Bahnhof,,,3947,,1
30,000000,4669,Schruns Bahnhof,,,3948,,1
52,000000,4670,Schruns Bahnhof,,,3948,,1
52,000000,4671,Bregenz Hafen Bahnhof,,,3949,,1
30,000000,4672,Bregenz Hafen Bahnhof,,,3949,,1
30,000000,4673,Schruns Bahnhof,,,3950,,1
52,000000,4674,Schruns Bahnhof,,,3950,,1
52,000000,4675,Bregenz Hafen Bahnhof,,,3951,,1
35,000000,4676,Bregenz Hafen Bahnhof,,,3951,,1
30,000000,4677,Bludenz Bahnhof,,,3952,,1
52,000000,4678,Bregenz Hafen Bahnhof,,,3953,,1
30,000000,4679,Bregenz Hafen Bahnhof,,,3953,,1
30,000000,4680,Schruns Bahnhof,,,3954,,1
52,000000,4681,Schruns Bahnhof,,,3954,,1
4,000002,4682,Flughafen Wien Bahnhof,RJX 567,,3955,,1
4,000003,4683,Flughafen Wien Bahnhof,RJX 567,,3956,,1
4,000222,4684,Flughafen Wien Bahnhof,RJX 567,,3957,,1
4,000223,4685,Flughafen Wien Bahnhof,RJX 567,,3958,,1
52,000000,4686,Bregenz Hafen Bahnhof,,,3959,,1
30,000000,4687,Bregenz Hafen Bahnhof,,,3959,,1
30,000000,4688,Bludenz Bahnhof,,,3960,,1
52,000033,4689,Lochau-Hörbranz Bahnhof,,,3961,,1
30,000033,4690,Lochau-Hörbranz Bahnhof,,,3961,,1
30,000000,4691,Schruns Bahnhof,,,3962,,1
52,000000,4692,Schruns Bahnhof,,,3962,,1
52,000033,4693,Bregenz Hafen Bahnhof,,,3963,,1
30,000033,4694,Bregenz Hafen Bahnhof,,,3963,,1
30,000004,4695,Bregenz Hafen Bahnhof,,,3964,,1
30,000000,4696,Bludenz Bahnhof,,,3965,,1
52,000000,4697,Bregenz Hafen Bahnhof,,,3966,,1
30,000000,4698,Bregenz Hafen Bahnhof,,,3966,,1
30,000004,4699,Bludenz Bahnhof,,,3967,,1
30,000033,4700,Bludenz Bahnhof,,,3968,,1
30,000000,4701,Bregenz Hafen Bahnhof,,,3969,,1
30,000004,4702,Bregenz Hafen Bahnhof,,,3969,,1
30,000004,4703,Bludenz Bahnhof,,,3970,,1
30,000033,4704,Bludenz Bahnhof,,,3971,,1
52,000033,4705,Lochau-Hörbranz Bahnhof,,,3972,,1
35,000033,4706,Lochau-Hörbranz Bahnhof,,,3972,,1
30,000033,4707,Bludenz Bahnhof,,,3973,,1
30,000004,4708,Schruns Bahnhof,,,3974,,1
52,000004,4709,Schruns Bahnhof,,,3974,,1
52,000033,4710,Lochau-Hörbranz Bahnhof,,,3975,,1
30,000033,4711,Lochau-Hörbranz Bahnhof,,,3975,,1
30,000033,4712,Bludenz Bahnhof,,,3976,,1
30,000004,4713,Bludenz Bahnhof,,,3977,,1
30,000000,4714,Bregenz Hafen Bahnhof,,,3978,,1
30,000004,4715,Bregenz Hafen Bahnhof,,,3978,,1
30,000033,4716,Bludenz Bahnhof,,,3979,,1
30,000004,4717,Bludenz Bahnhof,,,3980,,1
52,000000,4718,Bregenz Hafen Bahnhof,,,3981,,1
30,000000,4719,Bregenz Hafen Bahnhof,,,3981,,1
30,000033,4720,Bludenz Bahnhof,,,3982,,1
30,000004,4721,Bludenz Bahnhof,,,3983,,1
52,000000,4722,Bregenz Hafen Bahnhof,,,3984,,1
30,000000,4723,Bregenz Hafen Bahnhof,,,3984,,1
30,000000,4724,Schruns Bahnhof,,,3985,,1
52,000000,4725,Schruns Bahnhof,,,3985,,1
30,000000,4726,Bregenz Hafen Bahnhof,,,3986,,1
30,000000,4727,Bludenz Bahnhof,,,3987,,1
30,000000,4728,Bregenz Bahnhof,,,3988,,1
30,000000,4729,Schruns Bahnhof,,,3989,,1
52,000000,4730,Schruns Bahnhof,,,3989,,1
52,000000,4731,Lochau-Hörbranz Bahnhof,,,3990,,1
30,000000,4732,Lochau-Hörbranz Bahnhof,,,3990,,1
30,000225,4733,Lochau-Hörbranz Bahnhof,,,3990,,1
30,000000,4734,Bregenz Bahnhof,,,3991,,1
30,000000,4735,Bludenz Bahnhof,,,3992,,1
52,000226,4736,Lochau-Hörbranz Bahnhof,,,3993,,1
30,000226,4737,Lochau-Hörbranz Bahnhof,,,3993,,1
30,000227,4738,Lochau-Hörbranz Bahnhof,,,3993,,1
25,000228,4739,Buchs SG,R 5702,,3994,,1
25,000228,4740,Buchs SG,R 5704,,3995,,1
25,000228,4741,Buchs SG,R 5706,,3996,,1
25,000228,4742,Buchs SG,R 5708,,3997,,1
25,000228,4743,Buchs SG,R 5710,,3998,,1
25,000228,4744,Buchs SG,R 5722,,3999,,1
7,000228,4745,Buchs SG,REX 5724,,4000,,1
7,000228,4746,Buchs SG,REX 5726,,4001,,1
7,000228,4747,Buchs SG,REX 5728,,4002,,1
11,000000,4748,St. Margrethen SG,,,4003,,1
11,000000,4749,St. Margrethen SG,,,4004,,1
11,000000,4750,St. Margrethen SG,,,4005,,1
11,000004,4751,St. Margrethen SG,,,4006,,1
11,000033,4752,St. Margrethen SG,,,4007,,1
11,000033,4753,St. Margrethen SG,,,4008,,1
11,000000,4754,St. Margrethen SG,,,4009,,1
11,000033,4755,St. Margrethen SG,,,4010,,1
11,000000,4756,St. Margrethen SG,,,4011,,1
11,000033,4757,St. Margrethen SG,,,4012,,1
11,000000,4758,St. Margrethen SG,,,4013,,1
11,000033,4759,St. Margrethen SG,,,4014,,1
11,000000,4760,St. Margrethen SG,,,4015,,1
11,000033,4761,St. Margrethen SG,,,4016,,1
11,000000,4762,St. Margrethen SG,,,4017,,1
11,000033,4763,St. Margrethen SG,,,4018,,1
11,000000,4764,St. Margrethen SG,,,4019,,1
11,000033,4765,St. Margrethen SG,,,4020,,1
11,000000,4766,St. Margrethen SG,,,4021,,1
11,000033,4767,St. Margrethen SG,,,4022,,1
11,000000,4768,St. Margrethen SG,,,4023,,1
11,000033,4769,St. Margrethen SG,,,4024,,1
11,000000,4770,St. Margrethen SG,,,4025,,1
11,000033,4771,St. Margrethen SG,,,4026,,1
11,000000,4772,St. Margrethen SG,,,4027,,1
11,000033,4773,St. Margrethen SG,,,4028,,1
11,000000,4774,St. Margrethen SG,,,4029,,1
11,000033,4775,St. Margrethen SG,,,4030,,1
11,000000,4776,St. Margrethen SG,,,4031,,1
11,000033,4777,St. Margrethen SG,,,4032,,1
11,000000,4778,St. Margrethen SG,,,4033,,1
11,000000,4779,St. Margrethen SG,,,4034,,1
11,000000,4780,St. Margrethen SG,,,4035,,1
11,000000,4781,St. Margrethen SG,,,4036,,1
11,000000,4782,St. Margrethen SG,,,4037,,1
7,000033,4783,Salzburg Hbf,REX 5800,,4038,,1
25,000033,4784,Braunau/Inn Bahnhof,R 5801,,4039,,1
25,000033,4785,Steindorf b.Straßwalchen Bahnhof,R 5802,,4040,,1
7,000033,4786,Braunau/Inn Bahnhof,REX 5803,,4041,,1
7,000000,4787,Braunau/Inn Bahnhof,REX 5805,,4042,,1
25,000037,4788,Steindorf b.Straßwalchen Bahnhof,R 5832,,4043,,1
25,000037,4789,Braunau/Inn Bahnhof,R 5833,,4044,,1
25,000033,4790,Neumarkt/Wallersee Bahnhof,R 5834,,4045,,1
25,000033,4791,Braunau/Inn Bahnhof,R 5835,,4046,,1
7,000000,4792,Freilassing (Oberbayern),REX 5854,,4047,,1
7,000033,4793,Freilassing (Oberbayern),REX 5854,,4047,,1
7,000033,4794,Freilassing (Oberbayern),REX 5856,,4048,,1
7,000000,4795,Freilassing (Oberbayern),REX 5858,,4049,,1
7,000033,4796,Freilassing (Oberbayern),REX 5860,,4050,,1
7,000000,4797,Freilassing (Oberbayern),REX 5862,,4051,,1
7,000033,4798,Freilassing (Oberbayern),REX 5864,,4052,,1
7,000033,4799,Braunau/Inn Bahnhof,REX 5865,,4053,,1
7,000000,4800,Freilassing (Oberbayern),REX 5866,,4054,,1
7,000033,4801,Freilassing (Oberbayern),REX 5868,,4055,,1
7,000000,4802,Freilassing (Oberbayern),REX 5870,,4056,,1
7,000000,4803,Braunau/Inn Bahnhof,REX 5871,,4057,,1
7,000033,4804,Freilassing (Oberbayern),REX 5872,,4058,,1
7,000000,4805,Freilassing (Oberbayern),REX 5874,,4059,,1
7,000033,4806,Freilassing (Oberbayern),REX 5876,,4060,,1
7,000000,4807,Freilassing (Oberbayern),REX 5878,,4061,,1
7,000000,4808,Freilassing (Oberbayern),REX 5880,,4062,,1
7,000000,4809,Freilassing (Oberbayern),REX 5884,,4063,,1
22,000229,4810,Salzburg Hbf,,,4064,,1
22,000035,4811,Passau Hbf,,,4065,,1
26,000035,4812,Passau Hbf,,,4065,,1
25,000035,4813,Linz/Donau Hbf,R 5901,,4066,,1
22,000035,4814,Linz/Donau Hbf,,,4066,,1
30,000000,4815,Passau Hbf,,,4067,,1
22,000000,4816,Passau Hbf,,,4067,,1
26,000000,4817,Passau Hbf,,,4067,,1
25,000033,4818,Linz/Donau Hbf,R 5903,,4068,,1
22,000033,4819,Linz/Donau Hbf,,,4068,,1
7,000000,4820,Passau Hbf,REX 5904,,4069,,1
25,000000,4821,Passau Hbf,R 5904,,4069,,1
25,000033,4822,Linz/Donau Hbf,R 5905,,4070,,1
7,000033,4823,Linz/Donau Hbf,REX 5905,,4070,,1
7,000000,4824,Passau Hbf,REX 5906,,4071,,1
25,000000,4825,Passau Hbf,R 5906,,4071,,1
7,000000,4826,Passau Hbf,REX 5908,,4072,,1
25,000000,4827,Passau Hbf,R 5908,,4072,,1
7,000033,4828,Passau Hbf,REX 5910,,4073,,1
25,000033,4829,Passau Hbf,R 5910,,4073,,1
7,000000,4830,Passau Hbf,REX 5912,,4074,,1
25,000000,4831,Passau Hbf,R 5912,,4074,,1
7,000033,4832,Passau Hbf,REX 5914,,4075,,1
25,000033,4833,Passau Hbf,R 5914,,4075,,1
7,000000,4834,Passau Hbf,REX 5916,,4076,,1
25,000000,4835,Passau Hbf,R 5916,,4076,,1
7,000000,4836,Passau Hbf,REX 5918,,4077,,1
25,000000,4837,Passau Hbf,R 5918,,4077,,1
7,000000,4838,Passau Hbf,REX 5920,,4078,,1
25,000000,4839,Passau Hbf,R 5920,,4078,,1
25,000000,4840,Passau Hbf,R 5930,,4079,,1
25,000000,4841,Passau Hbf,R 5932,,4080,,1
25,000000,4842,Schärding Bahnhof,R 5934,,4081,,1
7,000033,4843,Braunau/Inn Bahnhof,REX 5940,,4082,,1
25,000033,4844,Braunau/Inn Bahnhof,R 5940,,4082,,1
25,000035,4845,Neumarkt-Kallham Bahnhof,R 5941,,4083,,1
25,000033,4846,Ried im Innkreis Bahnhof,R 5942,,4084,,1
25,000035,4847,Linz/Donau Hbf,R 5943,,4085,,1
7,000035,4848,Linz/Donau Hbf,REX 5943,,4085,,1
25,000035,4849,Braunau/Inn Bahnhof,R 5944,,4086,,1
25,000034,4850,Neumarkt-Kallham Bahnhof,R 5945,,4087,,1
7,000033,4851,Wels Hbf,REX 5947,,4088,,1
7,000033,4852,Braunau/Inn Bahnhof,REX 5948,,4089,,1
7,000033,4853,Wels Hbf,REX 5949,,4090,,1
25,000033,4854,Wels Hbf,R 5949,,4090,,1
25,000000,4855,Braunau/Inn Bahnhof,R 5950,,4091,,1
25,000000,4856,Neumarkt-Kallham Bahnhof,R 5951,,4092,,1
25,000033,4857,Ried im Innkreis Bahnhof,R 5952,,4093,,1
25,000230,4858,Ried im Innkreis Bad Bahnhof,R 5954,,4094,,1
25,000230,4859,Ried im Innkreis Bahnhof,R 5955,,4095,,1
25,000230,4860,Braunau/Inn Bahnhof,R 5956,,4096,,1
25,000230,4861,Neumarkt-Kallham Bahnhof,R 5957,,4097,,1
25,000230,4862,Neumarkt-Kallham Bahnhof,R 5959,,4098,,1
3,000000,4863,Klagenfurt Hbf,RJ 596,,4099,,1
3,000231,4864,Klagenfurt Hbf,RJ 596,,4099,,1
7,000000,4865,Simbach/Inn,REX 5960,,4100,,1
25,000000,4866,Simbach/Inn,R 5962,,4101,,1
25,000000,4867,Neumarkt-Kallham Bahnhof,R 5963,,4102,,1
25,000000,4868,Simbach/Inn,R 5964,,4103,,1
25,000033,4869,Simbach/Inn,R 5966,,4104,,1
7,000000,4870,Simbach/Inn,REX 5968,,4105,,1
25,000000,4871,Simbach/Inn,R 5968,,4105,,1
1,000232,4872,Salzburg Hbf,IC 597,,4106,,1
1,000233,4873,Salzburg Hbf,IC 597,,4107,,1
25,000035,4874,Simbach/Inn,R 5970,,4108,,1
25,000037,4875,Neumarkt-Kallham Bahnhof,R 5971,,4109,,1
25,000000,4876,Simbach/Inn,R 5972,,4110,,1
25,000035,4877,Simbach/Inn,R 5974,,4111,,1
7,000000,4878,Simbach/Inn,REX 5976,,4112,,1
25,000000,4879,Simbach/Inn,R 5976,,4112,,1
7,000033,4880,Simbach/Inn,REX 5978,,4113,,1
25,000034,4881,Simbach/Inn,R 5980,,4114,,1
25,000035,4882,Simbach/Inn,R 5980,,4115,,1
25,000000,4883,Simbach/Inn,R 5982,,4116,,1
25,000004,4884,Simbach/Inn,R 5982,,4116,,1
7,000033,4885,Simbach/Inn,REX 5984,,4117,,1
25,000033,4886,Simbach/Inn,R 5984,,4117,,1
25,000004,4887,Simbach/Inn,R 5986,,4118,,1
25,000033,4888,Simbach/Inn,R 5986,,4119,,1
25,000033,4889,Neumarkt-Kallham Bahnhof,R 5987,,4120,,1
25,000000,4890,Simbach/Inn,R 5988,,4121,,1
25,000000,4891,Simbach/Inn,R 5994,,4122,,1
7,000004,4892,Simbach/Inn,REX 5998,,4123,,1
25,000004,4893,Simbach/Inn,R 5998,,4123,,1
1,000000,4894,Linz/Donau Hbf,IC 600,,4124,,1
53,000004,4895,St.Pölten Hbf,,,4125,,1
53,000033,4896,St.Pölten Hbf,,,4126,,1
54,000037,4897,St.Pölten Hbf,,,4127,,1
54,000033,4898,St.Pölten Hbf,,,4128,,1
53,000033,4899,Krems/Donau Bahnhof,,,4129,,1
53,000106,4900,St.Pölten Hbf,,,4130,,1
53,000033,4901,St.Pölten Hbf,,,4131,,1
53,000004,4902,St.Pölten Hbf,,,4132,,1
53,000033,4903,Krems/Donau Bahnhof,,,4133,,1
1,000000,4904,Graz Hbf,IC 601,,4134,,1
53,000234,4905,St.Pölten Hbf,,,4135,,1
53,000106,4906,St.Pölten Hbf,,,4136,,1
53,000000,4907,St.Pölten Hbf,,,4137,,1
53,000000,4908,St.Pölten Hbf,,,4138,,1
53,000000,4909,St.Pölten Hbf,,,4139,,1
53,000000,4910,St.Pölten Hbf,,,4140,,1
53,000000,4911,St.Pölten Hbf,,,4141,,1
53,000000,4912,St.Pölten Hbf,,,4142,,1
53,000033,4913,St.Pölten Hbf,,,4143,,1
53,000033,4914,Krems/Donau Bahnhof,,,4144,,1
